ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-03-14,1962.2827649804995,-219.82133118694063,5060.101164816353,1962.2827649804995,1962.2827649804995,438.27204847314397,438.27204847314397,438.27204847314397,-98.72540762426743,-98.72540762426743,-98.72540762426743,536.9974560974114,536.9974560974114,536.9974560974114,0.0,0.0,0.0,2400.5548134536434
2017-03-16,1963.8686132497098,89.87501947374514,5345.385428854224,1963.8686132497098,1963.8686132497098,685.5415646783233,685.5415646783233,685.5415646783233,106.95281404427627,106.95281404427627,106.95281404427627,578.588750634047,578.588750634047,578.588750634047,0.0,0.0,0.0,2649.410177928033
2017-03-17,1964.6615373843154,212.31204329037658,5493.640926002631,1964.6615373843154,1964.6615373843154,898.8109878753426,898.8109878753426,898.8109878753426,317.22282296042266,317.22282296042266,317.22282296042266,581.58816491492,581.58816491492,581.58816491492,0.0,0.0,0.0,2863.472525259658
2017-03-18,1965.4544615189202,-163.53809163407536,5126.323741691885,1965.4544615189202,1965.4544615189202,571.5589008259498,571.5589008259498,571.5589008259498,-1.7814044893130707,-1.7814044893130707,-1.7814044893130707,573.3403053152629,573.3403053152629,573.3403053152629,0.0,0.0,0.0,2537.01336234487
2017-03-19,1966.2473856535257,35.28679528535168,5535.669153558982,1966.2473856535257,1966.2473856535257,700.3325187944904,700.3325187944904,700.3325187944904,145.78373138453165,145.78373138453165,145.78373138453165,554.5487874099588,554.5487874099588,554.5487874099588,0.0,0.0,0.0,2666.5799044480164
2017-03-20,1967.040309788131,271.8083044110701,5653.323904827957,1967.040309788131,1967.040309788131,927.1930512525721,927.1930512525721,927.1930512525721,401.10833363757126,401.10833363757126,401.10833363757126,526.0847176150007,526.0847176150007,526.0847176150007,0.0,0.0,0.0,2894.233361040703
2017-03-21,1967.833233922736,-270.2249530743298,4890.395506989703,1967.833233922736,1967.833233922736,390.23647140078043,390.23647140078043,390.23647140078043,-98.72540762246007,-98.72540762246007,-98.72540762246007,488.96187902324056,488.96187902324056,488.96187902324056,0.0,0.0,0.0,2358.0697053235167
2017-03-23,1969.419082191947,-208.54990887053225,5250.136908274447,1969.419082191947,1969.419082191947,500.2958312485192,500.2958312485192,500.2958312485192,106.9528140448548,106.9528140448548,106.9528140448548,393.34301720366443,393.34301720366443,393.34301720366443,0.0,0.0,0.0,2469.7149134404663
2017-03-24,1970.212006326552,176.42205928843097,5361.329963429918,1970.212006326552,1970.212006326552,654.5573051392543,654.5573051392543,654.5573051392543,317.22282296157647,317.22282296157647,317.22282296157647,337.33448217767784,337.33448217767784,337.33448217767784,0.0,0.0,0.0,2624.7693114658064
2017-03-25,1971.0049304611573,-527.774012944164,4924.477168688383,1971.0049304611573,1971.0049304611573,275.80043994194904,275.80043994194904,275.80043994194904,-1.7814044888405716,-1.7814044888405716,-1.7814044888405716,277.5818444307896,277.5818444307896,277.5818444307896,0.0,0.0,0.0,2246.8053704031063
2017-03-26,1971.7978545957624,-299.7390284381232,5107.657579279546,1971.7978545957624,1971.7978545957624,361.1630923914928,361.1630923914928,361.1630923914928,145.78373138515374,145.78373138515374,145.78373138515374,215.37936100633905,215.37936100633905,215.37936100633905,0.0,0.0,0.0,2332.9609469872553
2017-03-27,1972.5907787303677,-229.2313853433347,5005.836595470819,1972.5907787303677,1972.5907787303677,553.0972630178513,553.0972630178513,553.0972630178513,401.1083336383357,401.1083336383357,401.1083336383357,151.98892937951575,151.98892937951575,151.98892937951575,0.0,0.0,0.0,2525.688041748219
2017-03-28,1973.3837028649727,-885.7313916271173,4399.668841578825,1973.3837028649727,1973.3837028649727,-10.112102544390613,-10.112102544390613,-10.112102544390613,-98.72540762352232,-98.72540762352232,-98.72540762352232,88.61330507913169,88.61330507913169,88.61330507913169,0.0,0.0,0.0,1963.2716003205821
2017-03-29,1974.176626999578,-1287.380696274027,3600.477586701076,1974.176626999578,1974.176626999578,-844.189133192107,-844.189133192107,-844.189133192107,-870.5608899136452,-870.5608899136452,-870.5608899136452,26.371756721538173,26.371756721538173,26.371756721538173,0.0,0.0,0.0,1129.987493807471
2017-03-30,1974.9695511341836,-791.7478219273954,4519.806121894759,1974.9695511341836,1974.9695511341836,73.23149234129812,73.23149234129812,73.23149234129812,106.95281404543337,106.95281404543337,106.95281404543337,-33.721321704135235,-33.721321704135235,-33.721321704135235,0.0,0.0,0.0,2048.2010434754816
2017-03-31,1975.7624752687884,-516.1632089245384,4748.023668467062,1975.7624752687884,1975.7624752687884,226.44841395789976,226.44841395789976,226.44841395789976,317.22282296160205,317.22282296160205,317.22282296160205,-90.7744090037023,-90.7744090037023,-90.7744090037023,0.0,0.0,0.0,2202.2108892266883
2017-04-01,1976.555399403394,-678.8544752841598,4389.924574614734,1976.555399403394,1976.555399403394,-145.81453403350304,-145.81453403350304,-145.81453403350304,-1.7814044895510028,-1.7814044895510028,-1.7814044895510028,-144.03312954395201,-144.03312954395201,-144.03312954395201,0.0,0.0,0.0,1830.7408653698908
2017-04-02,1977.3483235379992,-718.7073204578626,4530.019727403785,1977.3483235379992,1977.3483235379992,-47.10683610222831,-47.10683610222831,-47.10683610222831,145.78373138371137,145.78373138371137,145.78373138371137,-192.89056748593964,-192.89056748593964,-192.89056748593964,0.0,0.0,0.0,1930.241487435771
2017-04-03,1978.1412476726043,-409.0972161361167,4751.043080881198,1978.1412476726043,1978.1412476726043,164.21483804144685,164.21483804144685,164.21483804144685,401.1083336380626,401.1083336380626,401.1083336380626,-236.89349559661576,-236.89349559661576,-236.89349559661576,0.0,0.0,0.0,2142.356085714051
2017-04-04,1978.9341718072096,-902.9466186474323,4423.640419228055,1978.9341718072096,1978.9341718072096,-374.46990630138487,-374.46990630138487,-374.46990630138487,-98.72540762414718,-98.72540762414718,-98.72540762414718,-275.7444986772377,-275.7444986772377,-275.7444986772377,0.0,0.0,0.0,1604.4642655058246
2017-04-06,1980.5200200764202,-989.7359745402073,4277.621221034895,1980.5200200764202,1980.5200200764202,-230.6120974975401,-230.6120974975401,-230.6120974975401,106.95281404601192,106.95281404601192,106.95281404601192,-337.56491154355194,-337.56491154355194,-337.56491154355194,0.0,0.0,0.0,1749.90792257888
2017-04-07,1981.3129442110255,-617.4171549704774,4666.222436554665,1981.3129442110255,1981.3129442110255,-43.45975593109354,-43.45975593109354,-43.45975593109354,317.222822962019,317.222822962019,317.222822962019,-360.6825788931126,-360.6825788931126,-360.6825788931126,0.0,0.0,0.0,1937.853188279932
2017-04-08,1982.1058683456308,-1209.1717869047964,4362.281662945547,1982.1058683456308,1982.1058683456308,-380.70446539161094,-380.70446539161094,-380.70446539161094,-1.781404489078505,-1.781404489078505,-1.781404489078505,-378.92306090253237,-378.92306090253237,-378.92306090253237,0.0,0.0,0.0,1601.4014029540199
2017-04-09,1982.898792480236,-931.0939864689846,4337.055133009255,1982.898792480236,1982.898792480236,-246.88376771914054,-246.88376771914054,-246.88376771914054,145.78373138433346,145.78373138433346,145.78373138433346,-392.66749910347403,-392.66749910347403,-392.66749910347403,0.0,0.0,0.0,1736.0150247610954
2017-04-10,1983.6917166148414,-638.4529337811468,4685.479400006712,1983.6917166148414,1983.6917166148414,-1.282342998051798,-1.282342998051798,-1.282342998051798,401.1083336380616,401.1083336380616,401.1083336380616,-402.3906766361134,-402.3906766361134,-402.3906766361134,0.0,0.0,0.0,1982.4093736167897
2017-04-11,1984.4846407494467,-1070.674353379351,4209.801161267873,1984.4846407494467,1984.4846407494467,-507.36717597694513,-507.36717597694513,-507.36717597694513,-98.72540762477203,-98.72540762477203,-98.72540762477203,-408.64176835217313,-408.64176835217313,-408.64176835217313,0.0,0.0,0.0,1477.1174647725015
2017-04-12,1985.2775648840518,-2125.12090670296,3191.956744066533,1985.2775648840518,1985.2775648840518,-1282.5848155399951,-1282.5848155399951,-1282.5848155399951,-870.5608899137579,-870.5608899137579,-870.5608899137579,-412.02392562623714,-412.02392562623714,-412.02392562623714,0.0,0.0,0.0,702.6927493440567
2017-04-13,1986.070489018657,-973.018366500719,4292.850141891726,1986.070489018657,1986.070489018657,-306.2204629048404,-306.2204629048404,-306.2204629048404,106.95281404514519,106.95281404514519,106.95281404514519,-413.17327694998556,-413.17327694998556,-413.17327694998556,0.0,0.0,0.0,1679.8500261138167
2017-04-14,1986.8634131532626,-825.014415571059,4565.988172939087,1986.8634131532626,1986.8634131532626,-95.51510092733106,-95.51510092733106,-95.51510092733106,317.2228229613078,317.2228229613078,317.2228229613078,-412.7379238886388,-412.7379238886388,-412.7379238886388,0.0,0.0,0.0,1891.3483122259315
2017-04-15,1987.6563372878675,-969.749424670673,4093.787515663759,1987.6563372878675,1987.6563372878675,-413.1388998016194,-413.1388998016194,-413.1388998016194,-1.7814044895375907,-1.7814044895375907,-1.7814044895375907,-411.3574953120818,-411.3574953120818,-411.3574953120818,0.0,0.0,0.0,1574.5174374862481
2017-04-16,1988.449261422473,-1075.134355767827,4230.069556526862,1988.449261422473,1988.449261422473,-263.8600603724678,-263.8600603724678,-263.8600603724678,145.78373138401386,145.78373138401386,145.78373138401386,-409.6437917564817,-409.6437917564817,-409.6437917564817,0.0,0.0,0.0,1724.5892010500052
2017-04-17,1989.2421855570783,-585.3402255922877,4636.230877111248,1989.2421855570783,1989.2421855570783,-7.05467386171684,-7.05467386171684,-7.05467386171684,401.1083336380607,401.1083336380607,401.1083336380607,-408.1630074997775,-408.1630074997775,-408.1630074997775,0.0,0.0,0.0,1982.1875116953615
2017-04-20,1991.6209579608942,-804.584910640306,4416.680364550546,1991.6209579608942,1991.6209579608942,-302.8289784977468,-302.8289784977468,-302.8289784977468,106.95281404348582,106.95281404348582,106.95281404348582,-409.7817925412326,-409.7817925412326,-409.7817925412326,0.0,0.0,0.0,1688.7919794631475
2017-04-21,1992.413882095499,-752.7868404844845,4442.693702106131,1992.413882095499,1992.413882095499,-96.25960814918825,-96.25960814918825,-96.25960814918825,317.22282296059655,317.22282296059655,317.22282296059655,-413.4824311097848,-413.4824311097848,-413.4824311097848,0.0,0.0,0.0,1896.1542739463107
2017-04-22,1993.2068062301046,-1006.5293161677033,4271.811471199645,1993.2068062301046,1993.2068062301046,-420.8810441917089,-420.8810441917089,-420.8810441917089,-1.7814044899966888,-1.7814044899966888,-1.7814044899966888,-419.0996397017122,-419.0996397017122,-419.0996397017122,0.0,0.0,0.0,1572.3257620383956
2017-04-23,1993.9997303647099,-1018.2742999221058,4266.302028442634,1993.9997303647099,1993.9997303647099,-280.90272161304836,-280.90272161304836,-280.90272161304836,145.78373138445485,145.78373138445485,145.78373138445485,-426.68645299750324,-426.68645299750324,-426.68645299750324,0.0,0.0,0.0,1713.0970087516616
2017-04-24,1994.792654499315,-684.6573188405504,4437.63390932962,1994.792654499315,1994.792654499315,-35.08880324772031,-35.08880324772031,-35.08880324772031,401.1083336377877,401.1083336377877,401.1083336377877,-436.19713688550803,-436.19713688550803,-436.19713688550803,0.0,0.0,0.0,1959.7038512515946
2017-04-25,1995.58557863392,-1202.607132435622,4067.9039052173907,1995.58557863392,1995.58557863392,-546.2166994094252,-546.2166994094252,-546.2166994094252,-98.72540762446425,-98.72540762446425,-98.72540762446425,-447.49129178496094,-447.49129178496094,-447.49129178496094,0.0,0.0,0.0,1449.3688792244948
2017-04-26,1996.3785027685258,-2009.261472491888,3283.949706735415,1996.3785027685258,1996.3785027685258,-1330.9015381719153,-1330.9015381719153,-1330.9015381719153,-870.5608899134738,-870.5608899134738,-870.5608899134738,-460.3406482584415,-460.3406482584415,-460.3406482584415,0.0,0.0,0.0,665.4769645966105
2017-04-27,1997.1714269031309,-1138.4626202129682,4359.598843108161,1997.1714269031309,1997.1714269031309,-367.48547683493666,-367.48547683493666,-367.48547683493666,106.95281404446071,106.95281404446071,106.95281404446071,-474.4382908793973,-474.4382908793973,-474.4382908793973,0.0,0.0,0.0,1629.6859500681942
2017-04-28,1997.9643510377357,-870.2071111170925,4502.998261541301,1997.9643510377357,1997.9643510377357,-172.18716419875253,-172.18716419875253,-172.18716419875253,317.2228229610135,317.2228229610135,317.2228229610135,-489.409987159766,-489.409987159766,-489.409987159766,0.0,0.0,0.0,1825.7771868389832
2017-04-29,1998.7572751723415,-1230.2017195513106,4097.337324559935,1998.7572751723415,1998.7572751723415,-506.60865389733357,-506.60865389733357,-506.60865389733357,-1.7814044897755241,-1.7814044897755241,-1.7814044897755241,-504.827249407558,-504.827249407558,-504.827249407558,0.0,0.0,0.0,1492.1486212750078
2017-04-30,1999.5501993069465,-1080.9524491011948,4204.065352450707,1999.5501993069465,1999.5501993069465,-374.437988351314,-374.437988351314,-374.437988351314,145.78373138413528,145.78373138413528,145.78373138413528,-520.2217197354493,-520.2217197354493,-520.2217197354493,0.0,0.0,0.0,1625.1122109556325
2017-05-01,2000.3431234415516,-615.4678973693353,4418.900465590794,2000.3431234415516,2000.3431234415516,-133.9921091933487,-133.9921091933487,-133.9921091933487,401.10833363751465,401.10833363751465,401.10833363751465,-535.1004428308634,-535.1004428308634,-535.1004428308634,0.0,0.0,0.0,1866.3510142482028
2017-05-02,2001.1360475761574,-1150.097281774345,4003.2020749890767,2001.1360475761574,2001.1360475761574,-647.6869855410886,-647.6869855410886,-647.6869855410886,-98.72540762552647,-98.72540762552647,-98.72540762552647,-548.9615779155621,-548.9615779155621,-548.9615779155621,0.0,0.0,0.0,1353.449062035069
2017-05-03,2001.9289717107624,-2151.925671165239,3267.8994280491265,2001.9289717107624,2001.9289717107624,-1431.870990540113,-1431.870990540113,-1431.870990540113,-870.5608899133433,-870.5608899133433,-870.5608899133433,-561.3101006267697,-561.3101006267697,-561.3101006267697,0.0,0.0,0.0,570.0579811706493
2017-05-04,2002.7218958453673,-1281.0637293443217,4220.880343104259,2002.7218958453673,2002.7218958453673,-464.72024300843304,-464.72024300843304,-464.72024300843304,106.95281404280134,106.95281404280134,106.95281404280134,-571.6730570512344,-571.6730570512344,-571.6730570512344,0.0,0.0,0.0,1538.0016528369342
2017-05-05,2003.5148199799728,-1005.3238082752213,4398.803632309281,2003.5148199799728,2003.5148199799728,-262.3911322769027,-262.3911322769027,-262.3911322769027,317.2228229610391,317.2228229610391,317.2228229610391,-579.6139552379418,-579.6139552379418,-579.6139552379418,0.0,0.0,0.0,1741.1236877030701
2017-05-06,2004.307744114578,-1203.7490151157058,3986.8594673133166,2004.307744114578,2004.307744114578,-586.5273177684237,-586.5273177684237,-586.5273177684237,-1.7814044893030125,-1.7814044893030125,-1.7814044893030125,-584.7459132791207,-584.7459132791207,-584.7459132791207,0.0,0.0,0.0,1417.7804263461544
2017-05-07,2005.1006682491832,-1060.6864561610928,3983.003531674343,2005.1006682491832,2005.1006682491832,-440.95949493697634,-440.95949493697634,-440.95949493697634,145.78373138457633,145.78373138457633,145.78373138457633,-586.7432263215526,-586.7432263215526,-586.7432263215526,0.0,0.0,0.0,1564.1411733122068
2017-05-08,2005.8935923837885,-854.9638253481496,4333.38762112796,2005.8935923837885,2005.8935923837885,-184.24273259041146,-184.24273259041146,-184.24273259041146,401.108333638007,401.108333638007,401.108333638007,-585.3510662284184,-585.3510662284184,-585.3510662284184,0.0,0.0,0.0,1821.650859793377
2017-05-09,2006.686516518394,-1314.4281495397368,3970.645217938154,2006.686516518394,2006.686516518394,-679.1184930918907,-679.1184930918907,-679.1184930918907,-98.72540762415655,-98.72540762415655,-98.72540762415655,-580.3930854677343,-580.3930854677343,-580.3930854677343,0.0,0.0,0.0,1327.5680234265033
2017-05-11,2008.2723647876044,-932.3480083454324,4211.56209985413,2008.2723647876044,2008.2723647876044,-452.54355280337614,-452.54355280337614,-452.54355280337614,106.9528140437762,106.9528140437762,106.9528140437762,-559.4963668471524,-559.4963668471524,-559.4963668471524,0.0,0.0,0.0,1555.7288119842283
2017-05-12,2009.0652889222097,-950.9632124341023,4266.617347911465,2009.0652889222097,2009.0652889222097,-226.41075196353464,-226.41075196353464,-226.41075196353464,317.2228229610648,317.2228229610648,317.2228229610648,-543.6335749245994,-543.6335749245994,-543.6335749245994,0.0,0.0,0.0,1782.654536958675
2017-05-13,2009.8582130568147,-1101.6382790898285,4225.801234305464,2009.8582130568147,2009.8582130568147,-526.1370655490334,-526.1370655490334,-526.1370655490334,-1.7814044888305511,-1.7814044888305511,-1.7814044888305511,-524.3556610602028,-524.3556610602028,-524.3556610602028,0.0,0.0,0.0,1483.7211475077813
2017-05-14,2010.6511371914203,-979.6404777441628,4356.5833077225725,2010.6511371914203,2010.6511371914203,-356.1277357385938,-356.1277357385938,-356.1277357385938,145.78373138313398,145.78373138313398,145.78373138313398,-501.91146712172775,-501.91146712172775,-501.91146712172775,0.0,0.0,0.0,1654.5234014528264
2017-05-15,2011.4440613260256,-432.64929176391206,4616.620468718844,2011.4440613260256,2011.4440613260256,-75.51690713606511,-75.51690713606511,-75.51690713606511,401.10833363724066,401.10833363724066,401.10833363724066,-476.6252407733058,-476.6252407733058,-476.6252407733058,0.0,0.0,0.0,1935.9271541899604
2017-05-16,2012.2369854606306,-1151.1356162253758,4178.995126350128,2012.2369854606306,2012.2369854606306,-547.6139796920532,-547.6139796920532,-547.6139796920532,-98.72540762478138,-98.72540762478138,-98.72540762478138,-448.88857206727187,-448.88857206727187,-448.88857206727187,0.0,0.0,0.0,1464.6230057685775
2017-05-18,2013.8228337298415,-984.6596877156937,4339.695258317508,2013.8228337298415,2013.8228337298415,-280.954526603954,-280.954526603954,-280.954526603954,106.95281404435478,106.95281404435478,106.95281404435478,-387.9073406483088,-387.9073406483088,-387.9073406483088,0.0,0.0,0.0,1732.8683071258874
2017-05-19,2014.6157578644463,-653.4012444644828,4882.293827522034,2014.6157578644463,2014.6157578644463,-38.4659597081944,-38.4659597081944,-38.4659597081944,317.2228229603536,317.2228229603536,317.2228229603536,-355.68878266854796,-355.68878266854796,-355.68878266854796,0.0,0.0,0.0,1976.149798156252
2017-05-20,2015.4086819990519,-997.0447961446838,4275.998443296839,2015.4086819990519,2015.4086819990519,-324.8282906022923,-324.8282906022923,-324.8282906022923,-1.7814044886094353,-1.7814044886094353,-1.7814044886094353,-323.0468861136829,-323.0468861136829,-323.0468861136829,0.0,0.0,0.0,1690.5803913967595
2017-05-21,2016.2016061336572,-642.968188094517,4306.265119148099,2016.2016061336572,2016.2016061336572,-144.75831121225434,-144.75831121225434,-144.75831121225434,145.783731383756,145.783731383756,145.783731383756,-290.5420425960104,-290.5420425960104,-290.5420425960104,0.0,0.0,0.0,1871.4432949214029
2017-05-22,2016.9945302682622,-601.9486006481733,4763.215834758806,2016.9945302682622,2016.9945302682622,142.37830827189174,142.37830827189174,142.37830827189174,401.108333637733,401.108333637733,401.108333637733,-258.7300253658413,-258.7300253658413,-258.7300253658413,0.0,0.0,0.0,2159.372838540154
2017-05-23,2017.7874544028673,-946.6031006196197,4339.1254834388465,2017.7874544028673,2017.7874544028673,-326.87462094753596,-326.87462094753596,-326.87462094753596,-98.72540762540622,-98.72540762540622,-98.72540762540622,-228.14921332212984,-228.14921332212984,-228.14921332212984,0.0,0.0,0.0,1690.9128334553313
2017-05-25,2019.373302672078,-600.0504858005024,4751.62526204073,2019.373302672078,2019.373302672078,-65.72332323615143,-65.72332323615143,-65.72332323615143,106.95281404348805,106.95281404348805,106.95281404348805,-172.67613727963942,-172.67613727963942,-172.67613727963942,0.0,0.0,0.0,1953.6499794359265
2017-05-26,2020.166226806683,-558.5441528704857,4851.902432864946,2020.166226806683,2020.166226806683,168.55290187272325,168.55290187272325,168.55290187272325,317.2228229615074,317.2228229615074,317.2228229615074,-148.6699210887841,-148.6699210887841,-148.6699210887841,0.0,0.0,0.0,2188.7191286794064
2017-05-27,2020.9591509412887,-603.9058381356459,4638.726724402637,2020.9591509412887,2020.9591509412887,-129.43010736867163,-129.43010736867163,-129.43010736867163,-1.7814044890685332,-1.7814044890685332,-1.7814044890685332,-127.64870287960312,-127.64870287960312,-127.64870287960312,0.0,0.0,0.0,1891.5290435726172
2017-05-28,2021.7520750758938,-614.3990314327763,4899.920666406895,2021.7520750758938,2021.7520750758938,35.878086902228056,35.878086902228056,35.878086902228056,145.78373138437817,145.78373138437817,145.78373138437817,-109.90564448215011,-109.90564448215011,-109.90564448215011,0.0,0.0,0.0,2057.630161978122
2017-05-29,2022.5449992104989,-521.1180527593446,4969.268809834821,2022.5449992104989,2022.5449992104989,305.4451316528549,305.4451316528549,305.4451316528549,401.1083336374601,401.1083336374601,401.1083336374601,-95.6632019846051,-95.6632019846051,-95.6632019846051,0.0,0.0,0.0,2327.990130863354
2017-05-30,2023.3379233451046,-914.1996762165383,4443.517916145736,2023.3379233451046,2023.3379233451046,-183.79537268461098,-183.79537268461098,-183.79537268461098,-98.72540762646844,-98.72540762646844,-98.72540762646844,-85.0699650581425,-85.0699650581425,-85.0699650581425,0.0,0.0,0.0,1839.5425506604936
2017-06-01,2024.9237716143145,-556.7499362013617,4502.235988755228,2024.9237716143145,2024.9237716143145,31.902537609970548,31.902537609970548,31.902537609970548,106.95281404406659,106.95281404406659,106.95281404406659,-75.05027643409602,-75.05027643409602,-75.05027643409602,0.0,0.0,0.0,2056.826309224285
2017-06-02,2025.7166957489203,-213.1700080962793,4922.579191496303,2025.7166957489203,2025.7166957489203,241.6735280526137,241.6735280526137,241.6735280526137,317.2228229607962,317.2228229607962,317.2228229607962,-75.54929490818245,-75.54929490818245,-75.54929490818245,0.0,0.0,0.0,2267.390223801534
2017-06-03,2026.5096198835254,-864.1422845109117,4624.068255894977,2026.5096198835254,2026.5096198835254,-81.3362205224876,-81.3362205224876,-81.3362205224876,-1.7814044897789523,-1.7814044897789523,-1.7814044897789523,-79.55481603270866,-79.55481603270866,-79.55481603270866,0.0,0.0,0.0,1945.1733993610378
2017-06-04,2027.3025440181304,-640.99804713856,4652.11709470934,2027.3025440181304,2027.3025440181304,58.921215547494015,58.921215547494015,58.921215547494015,145.78373138500024,145.78373138500024,145.78373138500024,-86.86251583750624,-86.86251583750624,-86.86251583750624,0.0,0.0,0.0,2086.2237595656243
2017-06-05,2028.0954681527362,-411.3057516706732,5075.191353912993,2028.0954681527362,2028.0954681527362,303.89614802404606,303.89614802404606,303.89614802404606,401.1083336382244,401.1083336382244,401.1083336382244,-97.21218561417832,-97.21218561417832,-97.21218561417832,0.0,0.0,0.0,2331.9916161767824
2017-06-06,2028.8883922873413,-793.2329180352189,4485.029049854047,2028.8883922873413,2028.8883922873413,-209.021059449021,-209.021059449021,-209.021059449021,-98.72540762466106,-98.72540762466106,-98.72540762466106,-110.29565182435985,-110.29565182435985,-110.29565182435985,0.0,0.0,0.0,1819.8673328383202
2017-06-08,2030.474240556552,-544.5347956082734,4676.456011644347,2030.474240556552,2030.474240556552,-36.2918516982184,-36.2918516982184,-36.2918516982184,106.95281404464512,106.95281404464512,106.95281404464512,-143.24466574286353,-143.24466574286353,-143.24466574286353,0.0,0.0,0.0,1994.1823888583338
2017-06-09,2031.267164691157,-468.5608865369819,4908.139988347505,2031.267164691157,2031.267164691157,154.88715206462174,154.88715206462174,154.88715206462174,317.2228229608219,317.2228229608219,317.2228229608219,-162.33567089620007,-162.33567089620007,-162.33567089620007,0.0,0.0,0.0,2186.154316755779
2017-06-10,2032.060088825762,-713.0816442913895,4577.226234719074,2032.060088825762,2032.060088825762,-184.41224511218957,-184.41224511218957,-184.41224511218957,-1.781404488626227,-1.781404488626227,-1.781404488626227,-182.6308406235633,-182.6308406235633,-182.6308406235633,0.0,0.0,0.0,1847.6478437135725
2017-06-11,2032.8530129603673,-587.157180975179,4756.0946790137,2032.8530129603673,2032.8530129603673,-57.93791774416009,-57.93791774416009,-57.93791774416009,145.78373138355792,145.78373138355792,145.78373138355792,-203.72164912771797,-203.72164912771797,-203.72164912771797,0.0,0.0,0.0,1974.9150952162072
2017-06-12,2033.6459370949729,-475.57829023956145,4799.809634624752,2033.6459370949729,2033.6459370949729,175.90042030436032,175.90042030436032,175.90042030436032,401.1083336379513,401.1083336379513,401.1083336379513,-225.20791333359105,-225.20791333359105,-225.20791333359105,0.0,0.0,0.0,2209.5463573993334
2017-06-13,2034.438861229578,-785.2487407747916,4089.6287473970087,2034.438861229578,2034.438861229578,-345.4317039389038,-345.4317039389038,-345.4317039389038,-98.7254076257233,-98.7254076257233,-98.7254076257233,-246.70629631318045,-246.70629631318045,-246.70629631318045,0.0,0.0,0.0,1689.007157290674
2017-06-15,2036.0247094987885,-618.7961496214169,4521.470050050943,2036.0247094987885,2036.0247094987885,-181.38248682732595,-181.38248682732595,-181.38248682732595,106.9528140452237,106.9528140452237,106.9528140452237,-288.33530087254957,-288.33530087254957,-288.33530087254957,0.0,0.0,0.0,1854.6422226714626
2017-06-16,2036.8176336333936,-563.5378417372243,4495.926797907658,2036.8176336333936,2036.8176336333936,9.375469065029403,9.375469065029403,9.375469065029403,317.2228229605018,317.2228229605018,317.2228229605018,-307.8473538954724,-307.8473538954724,-307.8473538954724,0.0,0.0,0.0,2046.193102698423
2017-06-17,2037.6105577679991,-942.3969184510842,4418.333802034843,2037.6105577679991,2037.6105577679991,-327.925655347029,-327.925655347029,-327.925655347029,-1.7814044890853005,-1.7814044890853005,-1.7814044890853005,-326.14425085794375,-326.14425085794375,-326.14425085794375,0.0,0.0,0.0,1709.68490242097
2017-06-18,2038.4034819026044,-748.8200982899494,4690.791778546475,2038.4034819026044,2038.4034819026044,-197.23646946891404,-197.23646946891404,-197.23646946891404,145.78373138512168,145.78373138512168,145.78373138512168,-343.0202008540357,-343.0202008540357,-343.0202008540357,0.0,0.0,0.0,1841.1670124336904
2017-06-19,2039.1964060372095,-603.9132239017189,4770.014520890446,2039.1964060372095,2039.1964060372095,42.79307088250606,42.79307088250606,42.79307088250606,401.10833363767836,401.10833363767836,401.10833363767836,-358.3152627551722,-358.3152627551722,-358.3152627551722,0.0,0.0,0.0,2081.9894769197153
2017-06-20,2039.9893301718148,-1115.3751885542006,4044.8032610353303,2039.9893301718148,2039.9893301718148,-470.64124129397135,-470.64124129397135,-470.64124129397135,-98.72540762391598,-98.72540762391598,-98.72540762391598,-371.9158336700554,-371.9158336700554,-371.9158336700554,0.0,0.0,0.0,1569.3480888778436
2017-06-21,2040.7822543064203,-1749.5066401811437,3437.14425883932,2040.7822543064203,2040.7822543064203,-1254.314810984278,-1254.314810984278,-1254.314810984278,-870.5608899138794,-870.5608899138794,-870.5608899138794,-383.75392107039875,-383.75392107039875,-383.75392107039875,0.0,0.0,0.0,786.4674433221423
2017-06-22,2041.5751784410252,-921.8566926571906,4565.022680688549,2041.5751784410252,2041.5751784410252,-286.8524700677367,-286.8524700677367,-286.8524700677367,106.95281404435698,106.95281404435698,106.95281404435698,-393.8052841120937,-393.8052841120937,-393.8052841120937,0.0,0.0,0.0,1754.7227083732885
2017-06-24,2043.161026710236,-869.4831140423104,4482.930660739106,2043.161026710236,2043.161026710236,-410.43289869645963,-410.43289869645963,-410.43289869645963,-1.7814044886128393,-1.7814044886128393,-1.7814044886128393,-408.65149420784684,-408.65149420784684,-408.65149420784684,0.0,0.0,0.0,1632.7281280137763
2017-06-25,2043.953950844841,-991.3655889965618,4204.660597622402,2043.953950844841,2043.953950844841,-267.80275174219264,-267.80275174219264,-267.80275174219264,145.78373138480202,145.78373138480202,145.78373138480202,-413.5864831269947,-413.5864831269947,-413.5864831269947,0.0,0.0,0.0,1776.1511991026484
2017-06-26,2044.7468749794464,-782.1109511851062,4644.597156235636,2044.7468749794464,2044.7468749794464,-15.897174529031313,-15.897174529031313,-15.897174529031313,401.1083336374054,401.1083336374054,401.1083336374054,-417.0055081664367,-417.0055081664367,-417.0055081664367,0.0,0.0,0.0,2028.849700450415
